text,labels
dad eye red son smoke weed dad dad lie cri faggot,0
daddi cracker bad bitch,0
dafuq floppi bird,1
daiya nagor get pussi fuck suck cock pleasur,0
dalla hoe,1
dam gotta hope niggah dont snitch,0
dam niggah trippin ecstasi,0
damn kinda trash man mani actual threesom honestli,0
damn amp nigger music wake whole school morn,0
damn charli wilson still around,1
damn hate bitch like argu shit,0
damn hate bitch like argu shit,0
damn think redskin lost,1
damn use big fan ronda far big cunt tuf,0
damn da mood eat sum pussi got fresh platter teamfluffnevabluff,0
damn joe buck make sound like greink trash play royal chill joe,1
damn kaepernick trash man,0
damn karli redd hoe done seen man junk,0
damn bird nearli gave heart attack said oh bitch oh,0
damn bitch gotta bootay,0
damn bitch thnx,0
damn bitch nosey pleas touch phone pleas,0
damn bro im hungri hoe got shit eat crib fuckkkk,0
damn chang chang nicca,0
damn girl porch monkey,0
damn hoe ugli even hello kitti said goodby,0
damn intern alarm clock woke feel chunki cheerio splurg guilt led treadmil gym nosleep,1
damn cold fo color man,1
damn lol take pictur last longer stare like weird ass bitch,0
damn redneck outsid shoot gun keep wake kid sleep us tonight thank work go great,0
damn oreo would fuck clutch right,0
damn bitch dumb,0
damn bad thing side hoe get mad hit day,0
damn act like bron tore acl toughen bitch lol,0
damn bitch crazi,0
damn bitch nasti lol,0
damn shiner rock bud light platinum ciroc,1
damn knew whole time angri negro dude,0
damn hoe,0
damn bird stay shit car,0
damn lol censor redskin bitch let fuck go fuck eagl bout burn bitch httr,0
damn payback bitch,0
dani alv pull hairstyl neymar look like faggot,0
daniel cow tip hoe down jackson citi live lol,1
danni brown better put music od dude fuckin bird,0
danni chri allow public togeth cunt,0
dark skin girl blond hair need stop bitch rock dijonay proud famili,0
darki dgaf gotta chill wit yellow thofjulyfli outfit man,1
dat bitch thot,0
dat bitch gotta lay back pee,0
dat bitch noo cheek,0
dat bitch mouth made da honor roll,0
dat bitch wild shit ll,0
dat da bad thing bout color day bring fight vite da victori partay,1
dat hoe smelt like period,0
dat nicca jordan cleat,0
dat nicca paper fuwop n da booth,0
date thug know pussi come defend felonspleas,0
date would like darnel date fatal attract bitch brandi lol,0
dat argu wit dese bitch lol,0
dave chappel turn beast wish someon would tell rick jame bitch whoop ass,0
david bitch made heismybitch,0
david bitch,0
dawg ass hoe,0
dawg orient flavor noodl go fuckin hard b lmfaoo fuckin coon smh,0
dawg man anoth trash thursday night game,1
dawg fuck happen go worri bout bitch fashion go miss action,0
day juan jim im total bitch mode hope week ty,0
dayum u gyp u gone mf think im wipe face w pissi diaper n shyt grrrrrr,0
de niro wife casino second biggest cunt time first still georg mother blow,0
dead af stupid bitch still talk shit,0
deandr jordan bang dat bitch,0
dear god forgiv us moral slope valu shack pretti word perpetu fornic let,1
dear utah polynesian stop act black speak ghetto speak fob ghetto niggaz,0
dear von miller karma bitch,0
dear grumpi bitch gibson one want hear person life,0
dear inconsider ghetto fuck train across ya know phone option speaker phone right,0
dear ugli hoe stop play hard get alreadi hard want,0
dear whore tell danc danc open leg shake ass like video ho shitti rap,0
debat femin gay professor uninform girl low iq redneck idea fun wednesday night,1
decent trade yanke proven veteran ichiro prospect,1
dedic hoe,0
dee gordon get fuck bitch statu sb,0
deede patrick ed sheen timmi dad beavi amp butthead peter griffin list mental retard cartoon charact,0
deez fat hoe kill seen much crack sinc lock meech lmfao,0
deez hoe actin,0
deez nigga pussi fuck em deez nigga ass buss em,0
defiantli go see new planet ape tonight,1
defin wigga,1
deion bitch,0
dekalb polic hoe,0
delet bitch ass nigga redskin beat us delet fuck ig,0
delet lmao bruno mar el debarg cop blow nicca mind tho,0
delusion teabagg think stop gay marriag wisconsin lgbt teaparti gaymarriag ssm,1
dem hoe peep dougi,0
dem hoe nigga fuck retir widow new race fuck black woman,0
dem nicca run play quick,0
denzel mf thang new movi boy swear oml play shit outta bitch movi readi killer,0
denzi boutta takin erri bodi bitch,0
de hoe silli goos,0
de popcorn hoe da way time mannn,0
dese bitch actin like loyal give dat hoe oscar,0
dese niggaz dat guala shit,0
design belt trash fit still trash,1
despit zebra red rocket special portland beat jersey shore flopper,1
destini child song say name insecur bitch anthem,0
detroit lion bitch,0
detroit nicca good,0
devin hester bitch,0
dey gave da wrong nicca money,0
dey put us lockdown cu dey searchin bitch car fa dat dope,0
dey want renam main street mlk blvd told dem dat even scare da color folk away,1
dez cake bitch someth caus he play like dez bryant,0
dhugga dhugga babi h u g e r kiss nigga bitch perfect cpr,0
diabet galor colorado health offici recommend pot browni ban,1
dick game make faith bitch start cheat,0
dick littl ugli hoe tryna find,0
see white bitch get lick leg dog nasti fuck,0
miguel hulkamania leg drop bitch top rope,0
everyon els parent use refer power puff girl powder puff girl mine except retard,1
say tastiest cut cunt,0
say wayn chung bitch,0
la mulatta refer darki,0
one biggest hoe around realli retweet,0
italian bird call janet calzon uncletweet,1
bitch realli ask badg build go floor white peopl chang,0
becom best friend hoe boat well probabl love em tho,0
hear bundi redneck someon show nigga play,0
punk bitch take salmon cream chees,0
get hit slope today snowboard lesson first thing morn excit,1
know alberta brampton bitch flourish,0
die twice bitch thank filthiest hoe time,0
diet alcohol bitch tipsi quick eat veggi shit,0
differ nigger nigga tupac og,0
ding ding ding sagittariu trash,1
dino rare form mind busi hoe annual smh webb hurt,0
dirti hoe,0
dirti pop counter bitch dirti,0
di one sexi bitch,0
di bitch wizard snd nude like di lol couch floatin wtf,0
di bitch blowin man fuck u,0
di bitch side never broken,0
di bitch got flintston sandal,0
di broad done tag di nicca n video si give dome tragic,0
di hoe got uh dingul nose,0
di hoe wasnt di violent lotteri ticket,0
di nicca went dat keep tryin,1
di nicca lame,1
di niga da ga station trippin tol bitch bitch dnt wana ride wit niga n caddi tru bitch ju shut fck lol,0
di nigga look retard,0
disgust gtfohhhhh mom bought pet nigger,0
disturb feel pressur isi fanboy al qaeda fanboy resort celebr reclaim jihadi bona fide,1
dj khale fool k ring nikki bitch spend good million ugli ass wig,0
dj khale retard,0
dnt play yo girl heart that pussi,0
say soo r muthaafuckin j hoe,0
bird dong mate help adult know anim sex work,1
girl wear bathrob still cuz realli cute fuzzi bathrob victoria secret even ok wear,1
glass make cunt look fat,0
love hoe,0
rememb twitter took away verifi check chri brown broke lmao stupid bitch,0
ever look zayn like cunt reel emabiggestfan,0
expect cute oh hell bitch cute get plant relationship relationship hate,0
nicknam tator tator tot tightey whitey whitey jr taylor whitey pant agent ti,1
know grew skippi,1
realli believ peopl evolv ape realli quiet convinc evolut man,1
dick hang low wobbl fro tie knot stick hoe,0
sza freckl pussi,0
bother anyon els planet ape timelin make sens,1
dog think nigga dyke wonder person sing flex zone male femal,0
thang shoutout real bitch,0
dom call bitch boy,0
domino moonlit lake velvet underground honey whiskey white trash heaven accept ridicul tonight,1
believ ap ho hum tone latest poll great news republican hot air,1
k bitch,0
hillari verbal respons aggress interact suggest either brain damag need med mayb bitch,0
act shi bitch slop,0
broke hoe hate paid hoe pimpchampaign,0
fool wrap tool unless wanna ratchet white bitch clinic babi daddi appar exempt,0
littl bitch,0
pussi,0
fool kickit nigga bitch older,0
mad caus yo bitch choosin,0
mad caus yo bitch choosin put ass jacuzzi splash,0
bitch amp speak initi friendli hello,0
use teeth hoe childish,0
blame blame ya bitch help want nigga,0
bring dat polic ass nicca round,0
concern wit mingl bitch,0
danc iggi trash like music,1
ever asham unless hoe,0
ever kiss girl hug hoe none,0
follow astro said trash said well look astro,1
fucc wit coward cuz bitch n left la,0
fuck widd babi ass bitch word deja lol,0
fuck girl wear beani,0
fw sloppi hoe might catch somethin,0
get mf attitud bitch justifi shit,0
get yo bitch ass kill new atlanta babi,0
get main bitch side bitch confus big differ,0
hit talk bout bitch yo pic get yo ass treat,0
judg vindict veng come bitch disrespect,0
kiss hoe mouth unless,0
know ugli bitch know broke nigga know snitch nigga,0
let hoe lie,0
let power dollar turn hoe,0
let natur hair care shit fool hoe need perm,0
lose sleep bout bitch bc come go,0
love hoe lean bitch,0
love yo bitch fuck yo bitch got time,0
make make fall love bitch like,0
make take yo bitch nigga,0
mind black peopl hate nigger,0
mind twinki gonna gone concern rest hostess product line,1
nigga want artifici bitch let repeat one,0
play emot gotta make bla plash get back hoe gone,0
put much effort bitch gettin none back give exactli give,0
realli care fighter black white yellow dalmatian good good,1
subtweet name real ugli bitch,0
talk homecom actual otherwis anti nf peopl reason mock parti,1
talk like search lie evil cunt guess came top x,0
tell ryan tannehil better dogshit alex smith trash ass fuck,0
throw pussi let come get,0
touch bitch famou,0
touch sloppi hoe might catch somethin,0
trust bitch nail polish chip,0
trust hoe,0
tri pull fake friend shit bitch,0
worri bitch use fuck wit,0
worri bout got arrang bitch mind busi stay lane bitch vote so emabiggestfan,0
hate dumb ass voic everyon use tri mock someth said,0
hate someon care date hoe listen,0
done yanke,1
dont believ hoe,0
dont ever realli talk intent boy nigga might turn around take pussi,0
dont fuck wit broke bitch,0
dont talk im talk better mute hoe,0
doom white nubuck leather upper foam make pass white sole,1
doubl stuff oreo mane say,1
doubl tap imma honest hoe honest hoe,0
doubl blow bitch,0
doug martin trash,1
catch bodi bitch,0
draft drink game chug beer everytim see black woman cri,1
drake stack kendrick name rapper alot peopl like think trash,1
drake get bitch,0
drake vs tyga beef yung berg lil fizz chri brown bitch rant twitter ilovemakonnen get drug stage light skin take l,0
drake sing shit bitch would buy nwt lmao nobodi even rememb album,0
dream job pedophil dress like mickey mous hug kid day,0
dream eat browni start saliv woke almost cough death today struggl,1
dream pussi slept cat nap,0
dress like hoe goin like hoe like nite forget halloween,0
dress like gonna see bitch hate everyday,0
dress shirt saggi jean backward yanke hat lift swag,1
drink bitch,0
drink corona bitch quit tasti,0
drink thai tea watch male drama queen bitch facebook whole lot snitch go,0
drink foli deux wine play fall bird hahaha,1
drita nicca lmao,1
drive fucktardmobil tranni slip,0
drop dead gorgeou bitch die nigga,0
drop dead gorgeou bitch die nigga,0
drop dat bitch walk wu drive,0
drop niggah,0
drop hoe someon good decis find next episod dragonballz,0
drop hoe hold let pick bitch back nigga sneak geekin,0
druggi hoe gotta dopest video ever,0
drunk inlov gun bae bitch beyonc,0
drunkkkk hotbox kushi blunt straight bumpin aob hoe shit bro got mind fuck like black zetzu betray,0
dude work pussi,0
dude live next hit ugli ass hoe got damn,0
dude said bitch took whole nap midterm,0
dude said ice jj fish creat player k retard lol,0
dude talmbout know everyon hate nickelback trash,1
dude bitch like confus,0
dude call bitch left right today mybabyisallgrownup,0
dude faggot pahahaha,0
dude problem deciph sex side bitch get wife love keep secret overdo dirt,0
dude kill mess khloe kardashian money seen hoe hit get real,0
dude probabl think eat pussi suck pussi lip,0
dude proudli volunt babi daddi whether father pussi properti,0
dude stay tri hit someon els bitch know alreadi taken,0
duh aka shitti night citi night hella ghetto,0
dumb ass bitch,0
dumb ass bitch swear,0
dumb ass fake bitch childish shit talk mad shit back best friend lmao,0
dumb ass hoe,0
dumb ass student get trap giant pussi sculptur germani wtf funni hornymen,0
dumb bitch,0
dumb bitch know color,0
dumb bitch,0
dumb bitch leav alon,0
dumb bitch one thing never becom extinct,0
dumb bitch think buddha say namast,0
dumb cunt,0
dumb littl broad move fuck along bitch,0
dumb nigguh,0
dumpster gahbag chick smoke trash debat,1
